"Quarter","HB","HBQF","HBName","HBNameQF","ADPName","ADPNameQF","ServiceType","ServiceTypeQF","SubstanceType","SubstanceTypeQF","Measure","Waited_1_week_or_less","Waited_more_than_1_week_but_within_2_weeks","Waited_more_than_2_week_but_within_3_weeks","Waited_more_than_3_week_but_within_4_weeks","Waited_more_than_4_week_but_within_8_weeks","Waited_more_than_8_week_but_within_12_weeks","Waited_more_than_12_week_but_within_26_weeks","Waited_more_than_26_week_but_within_52_weeks","Waited_more_than_52_week","LDP_standard_waited_3_weeks_or_less","LDP_standard_waited_more_than_3_weeks","Median_length_of_wait_days"
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Percentage",57.259,23.925,13.139,3.974,1.622,0.081,0,0,0,94.323,5.677,7
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Percentage",57.256,23.659,11.434,6.42,1.143,0,0.088,0,0,92.348,7.652,6
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Alcohol","","Percentage",52.773,22.964,10.225,7.799,5.806,0.26,0.173,0,0,85.962,14.038,7
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Alcohol","","Percentage",50,0,0,0,50,0,0,0,0,50,50,21.5
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Percentage",62.468,19.154,12.036,4.271,2.028,0.043,0,0,0,93.658,6.342,5
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,1
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Percentage",93.651,0,3.175,0,1.587,1.587,0,0,0,96.825,3.175,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Percentage",62.24,19.184,12.109,4.601,1.693,0.087,0,0,0.087,93.533,6.467,5
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Percentage",98.507,0,0,0,0,1.493,0,0,0,98.507,1.493,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Percentage",63.393,21.726,9.779,3.486,1.488,0.128,0,0,0,94.898,5.102,5
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Percentage",98.246,1.754,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Percentage",95.833,0,4.167,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Percentage",64.377,21.383,9.203,3.984,1.007,0,0.046,0,0,94.963,5.037,5
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Percentage",89.231,4.615,4.615,0,1.538,0,0,0,0,98.462,1.538,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","All","d","Percentage",60.288,21.747,8.42,5.088,4.142,0.225,0.09,0,0,90.455,9.545,6
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","All","d","Percentage",94.03,1.493,1.493,1.493,1.493,0,0,0,0,97.015,2.985,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Percentage",58.939,21.788,12.011,4.469,2.793,0,0,0,0,92.737,7.263,6
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Percentage",59.221,20.26,10.649,5.455,4.156,0.26,0,0,0,90.13,9.87,5
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Percentage",59.25,22.75,8.25,6.5,2.75,0.5,0,0,0,90.25,9.75,6
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Percentage",61.658,23.834,11.14,1.813,1.554,0,0,0,0,96.632,3.368,6
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Percentage",94.118,5.882,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Co-dependency","","Percentage",61.31,21.131,8.929,3.274,5.06,0.298,0,0,0,91.369,8.631,6
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Co-dependency","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Co-dependency","","Percentage",95.455,0,0,4.545,0,0,0,0,0,95.455,4.545,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Percentage",73.574,16.273,6.954,1.252,1.808,0.139,0,0,0,96.801,3.199,2
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2023/2024","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Percentage",89.189,0,5.405,0,2.703,2.703,0,0,0,94.595,5.405,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Percentage",75.833,12.639,7.222,3.333,0.556,0.139,0,0,0.278,95.694,4.306,2
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Percentage",98.077,0,0,0,0,1.923,0,0,0,98.077,1.923,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Percentage",76.217,17.385,4.868,0.974,0.556,0,0,0,0,98.47,1.53,2
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Percentage",85.714,14.286,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Percentage",93.75,0,6.25,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Percentage",78.215,16.036,4.236,1.059,0.454,0,0,0,0,98.487,1.513,2
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Percentage",86.047,4.651,6.977,0,2.326,0,0,0,0,97.674,2.326,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Community-based service","","Drug","","Percentage",71.683,20.109,5.335,1.642,1.094,0.137,0,0,0,97.127,2.873,3
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Hospital-based service","","Drug","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2024/2025","S08000031","","NHS Greater Glasgow & Clyde","","All NHS Greater Glasgow & Clyde ADPs","d","Prison-based service","","Drug","","Percentage",95.349,2.326,2.326,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Percentage",63.846,10.769,6.923,5.385,8.462,1.538,0.769,2.308,0,81.538,18.462,4
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Percentage",50,0,0,50,0,0,0,0,0,50,50,12.5
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Percentage",67.826,12.174,13.043,3.478,2.609,0,0.87,0,0,93.043,6.957,2
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Percentage",59.167,6.667,2.5,5,16.667,4.167,5.833,0,0,68.333,31.667,6
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Percentage",60.284,23.404,5.674,0.709,2.837,1.418,2.837,2.837,0,89.362,10.638,5
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Alcohol","","Percentage",64.286,12.857,7.143,4.286,2.857,2.143,2.143,4.286,0,84.286,15.714,4
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Alcohol","","Percentage",0,0,0,0,100,0,0,0,0,0,100,41
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Percentage",72.269,10.924,5.042,3.782,5.042,1.261,0.42,1.261,0,88.235,11.765,3
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Percentage",50,12.5,0,25,12.5,0,0,0,0,62.5,37.5,7
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Percentage",70.124,8.714,8.299,4.564,4.564,2.905,0.415,0,0.415,87.137,12.863,1
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Percentage",75,0,0,12.5,12.5,0,0,0,0,75,25,1
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Percentage",61.644,6.849,3.653,4.566,10.502,8.219,4.566,0,0,72.146,27.854,4
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Percentage",64.831,18.22,6.78,0.847,2.542,1.695,3.39,1.695,0,89.831,10.169,4
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Percentage",80,0,0,0,0,20,0,0,0,80,20,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","All","d","Percentage",69.778,12.444,5.333,3.111,2.222,1.333,1.778,3.556,0.444,87.556,12.444,3
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","All","d","Percentage",70,0,0,0,30,0,0,0,0,70,30,0
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Percentage",80,20,0,0,0,0,0,0,0,100,0,4
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Percentage",0,50,0,50,0,0,0,0,0,50,50,17.5
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Percentage",76.316,2.632,5.263,2.632,7.895,5.263,0,0,0,84.211,15.789,1
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Percentage",71.429,0,0,14.286,14.286,0,0,0,0,71.429,28.571,2
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Percentage",85.294,5.882,2.941,0,2.941,0,2.941,0,0,94.118,5.882,0
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Percentage",61.905,14.286,9.524,4.762,4.762,4.762,0,0,0,85.714,14.286,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Co-dependency","","Percentage",84,8,0,4,0,0,4,0,0,92,8,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Co-dependency","","Percentage",75,0,0,0,25,0,0,0,0,75,25,0
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Percentage",82.796,9.677,3.226,2.151,1.075,1.075,0,0,0,95.699,4.301,2
"Q4 2023/2024","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Percentage",75,0,0,0,25,0,0,0,0,75,25,4
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Percentage",70.455,6.818,3.409,6.818,5.682,5.682,0,0,1.136,80.682,19.318,1
"Q1 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Percentage",53.846,7.692,6.154,6.154,3.077,20,3.077,0,0,67.692,32.308,5
"Q2 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Percentage",74.324,9.459,8.108,0,1.351,1.351,5.405,0,0,91.892,8.108,4.5
"Q3 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Percentage",66.667,0,0,0,0,33.333,0,0,0,66.667,33.333,0
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Community-based service","","Drug","","Percentage",76.667,13.333,3.333,0,1.667,0,0,3.333,1.667,93.333,6.667,2.5
"Q4 2024/2025","S08000022","","NHS Highland","","All NHS Highland ADPs","d","Prison-based service","","Drug","","Percentage",80,0,0,0,20,0,0,0,0,80,20,0
"Q4 2023/2024","S08000032","","NHS Lanarkshire","","All NHS Lanarkshire ADPs","d","Community-based service","","Alcohol","","Percentage",12.919,29.187,47.847,9.091,0.957,0,0,0,0,89.952,10.048,16
"Q4 2023/2024","S08000032","","NHS Lanarkshire","","All NHS Lanarkshire ADPs","d","Hospital-based service","","Alcohol","","Percentage",99.481,0.346,0.173,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000032","","NHS Lanarkshire","","All NHS Lanarkshire ADPs","d","Prison-based service","","Alcohol","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q1 2024/2025","S08000032","","NHS Lanarkshire","","All NHS Lanarkshire ADPs","d","Community-based service","","Alcohol","","Percentage",9.02,27.059,54.902,8.235,0.784,0,0,0,0,90.98,9.02,17
"Q1 2024/2025","S08000032","","NHS Lanarkshire","","All NHS Lanarkshire ADPs","d","Hospital-based service","","Alcohol","","Percentage",99.821,0,0.179,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000032","","NHS Lanarkshire","","All NHS Lanarkshire ADPs","d","Prison-based service","","Alcohol","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q2 2024/2025","S08000032","","NHS Lanarkshire","","All NHS Lanarkshire ADPs","d","Community-based service","","Alcohol","","Percentage",12.653,36.327,48.98,1.633,0.408,0,0,0,0,97.959,2.041,15
